"X","X_id","genre"
6301,"ObjectId(5714dec325ac0d8aee381d84)","Contemporary R\u0026B"
6302,"ObjectId(5714dec325ac0d8aee381d85)","Contemporary R\u0026B"
6303,"ObjectId(5714dec325ac0d8aee381d86)","Contemporary R\u0026B"
6303,"ObjectId(5714dec325ac0d8aee381d86)","New jack swing"
6304,"ObjectId(5714dec325ac0d8aee381d87)","Contemporary R\u0026B"
6305,"ObjectId(5714dec325ac0d8aee381d88)","Contemporary R\u0026B"
6306,"ObjectId(5714dec325ac0d8aee381d89)","Contemporary R\u0026B"
6310,"ObjectId(5714dec325ac0d8aee381d8d)","Contemporary R\u0026B"
6311,"ObjectId(5714dec325ac0d8aee381d8e)","Contemporary R\u0026B"
6754,"ObjectId(5714dec325ac0d8aee381f49)","Surf music"
6841,"ObjectId(5714dec325ac0d8aee381fa0)","Contemporary R\u0026B"
6841,"ObjectId(5714dec325ac0d8aee381fa0)","New jack swing"
6945,"ObjectId(5714dec325ac0d8aee382008)","Post-grunge"
7303,"ObjectId(5714dec325ac0d8aee38216e)","Gospel music"
7304,"ObjectId(5714dec325ac0d8aee38216f)","Gospel music"
7345,"ObjectId(5714dec325ac0d8aee382198)","Gospel music"
7439,"ObjectId(5714dec325ac0d8aee3821f6)","Gospel music"
8671,"ObjectId(5714dec325ac0d8aee3826c6)","Schlager music"
8685,"ObjectId(5714dec325ac0d8aee3826d4)","Schlager music"
8686,"ObjectId(5714dec325ac0d8aee3826d5)","Dansband"
8698,"ObjectId(5714dec325ac0d8aee3826e1)","Dansband"
8707,"ObjectId(5714dec325ac0d8aee3826ea)","Schlager music"
8749,"ObjectId(5714dec325ac0d8aee382714)","Soundtrack"
8750,"ObjectId(5714dec325ac0d8aee382715)","Soundtrack"
8794,"ObjectId(5714dec325ac0d8aee382741)","Acoustic music"
8800,"ObjectId(5714dec325ac0d8aee382747)","Schlager music"
8801,"ObjectId(5714dec325ac0d8aee382748)","Dansband"
8816,"ObjectId(5714dec325ac0d8aee382757)","Soundtrack"
8836,"ObjectId(5714dec325ac0d8aee38276b)","Soundtrack"
8841,"ObjectId(5714dec325ac0d8aee382770)","Dansband"
8851,"ObjectId(5714dec325ac0d8aee38277a)","Schlager music"
8880,"ObjectId(5714dec325ac0d8aee382797)","Schlager music"
8881,"ObjectId(5714dec325ac0d8aee382798)","Dansband"
8910,"ObjectId(5714dec325ac0d8aee3827b5)","Soundtrack"
8924,"ObjectId(5714dec325ac0d8aee3827c3)","Acoustic music"
8942,"ObjectId(5714dec325ac0d8aee3827d5)","Dansband"
8957,"ObjectId(5714dec325ac0d8aee3827e4)","Schlager music"
8959,"ObjectId(5714dec325ac0d8aee3827e6)","Adult contemporary music"
8961,"ObjectId(5714dec325ac0d8aee3827e8)","Schlager music"
8962,"ObjectId(5714dec325ac0d8aee3827e9)","Dansband"
8981,"ObjectId(5714dec325ac0d8aee3827fc)","Soundtrack"
8995,"ObjectId(5714dec325ac0d8aee38280a)","Schlager music"
8997,"ObjectId(5714dec325ac0d8aee38280c)","Dansband"
9015,"ObjectId(5714dec325ac0d8aee38281e)","Soundtrack"
16011,"ObjectId(5714dec325ac0d8aee384372)","Techno"
16061,"ObjectId(5714dec325ac0d8aee3843a4)","Techno"
16078,"ObjectId(5714dec325ac0d8aee3843b5)","Techno"
16086,"ObjectId(5714dec325ac0d8aee3843bd)","Techno"
16901,"ObjectId(5714dec325ac0d8aee3846ec)","Contemporary R\u0026B"
17795,"ObjectId(5714dec325ac0d8aee384a6a)","Easy listening"
21007,"ObjectId(5714dec325ac0d8aee3856f6)","New jack swing"
21343,"ObjectId(5714dec325ac0d8aee385846)","Comedy music"
21996,"ObjectId(5714dec325ac0d8aee385ad3)","Adult contemporary music"
21996,"ObjectId(5714dec325ac0d8aee385ad3)","Contemporary R\u0026B"
21998,"ObjectId(5714dec325ac0d8aee385ad5)","Easy listening"
21999,"ObjectId(5714dec325ac0d8aee385ad6)","Easy listening"
22922,"ObjectId(5714dec325ac0d8aee385e71)","Christian music"
22928,"ObjectId(5714dec325ac0d8aee385e77)","UK garage"
22928,"ObjectId(5714dec325ac0d8aee385e77)","Contemporary R\u0026B"
24445,"ObjectId(5714dec325ac0d8aee386464)","Soundtrack"
26364,"ObjectId(5714dec325ac0d8aee386be3)","Gospel music"
26364,"ObjectId(5714dec325ac0d8aee386be3)","Contemporary R\u0026B"
28122,"ObjectId(5714dec325ac0d8aee3872c1)","Post-hardcore"
28137,"ObjectId(5714dec325ac0d8aee3872d0)","Post-hardcore"
28154,"ObjectId(5714dec325ac0d8aee3872e1)","Emo"
28188,"ObjectId(5714dec325ac0d8aee387303)","Post-hardcore"
28339,"ObjectId(5714dec325ac0d8aee38739a)","Breakbeat"
31840,"ObjectId(5714dec325ac0d8aee388147)","Contemporary R\u0026B"
31840,"ObjectId(5714dec325ac0d8aee388147)","Grime music"
31842,"ObjectId(5714dec325ac0d8aee388149)","Breakbeat hardcore"
31842,"ObjectId(5714dec325ac0d8aee388149)","Grime music"
31842,"ObjectId(5714dec325ac0d8aee388149)","Breakbeat"
31845,"ObjectId(5714dec325ac0d8aee38814c)","Contemporary R\u0026B"
31845,"ObjectId(5714dec325ac0d8aee38814c)","Grime music"
32321,"ObjectId(5714dec325ac0d8aee388328)","Bossa nova"
38385,"ObjectId(5714dec425ac0d8aee389ad8)","Contemporary R\u0026B"
38388,"ObjectId(5714dec425ac0d8aee389adb)","Contemporary R\u0026B"
38395,"ObjectId(5714dec425ac0d8aee389ae2)","Contemporary R\u0026B"
38397,"ObjectId(5714dec425ac0d8aee389ae4)","Contemporary R\u0026B"
38398,"ObjectId(5714dec425ac0d8aee389ae5)","Contemporary R\u0026B"
38417,"ObjectId(5714dec425ac0d8aee389af8)","Contemporary R\u0026B"
38426,"ObjectId(5714dec425ac0d8aee389b01)","Contemporary R\u0026B"
38430,"ObjectId(5714dec425ac0d8aee389b05)","Contemporary R\u0026B"
38454,"ObjectId(5714dec425ac0d8aee389b1d)","Deathcore"
38454,"ObjectId(5714dec425ac0d8aee389b1d)","Deathgrind"
40443,"ObjectId(5714dec425ac0d8aee38a2e2)","Vocal music"
40559,"ObjectId(5714dec425ac0d8aee38a356)","New jack swing"
40559,"ObjectId(5714dec425ac0d8aee38a356)","Contemporary R\u0026B"
40577,"ObjectId(5714dec425ac0d8aee38a368)","New jack swing"
40577,"ObjectId(5714dec425ac0d8aee38a368)","Contemporary R\u0026B"
40670,"ObjectId(5714dec425ac0d8aee38a3c5)","New jack swing"
40670,"ObjectId(5714dec425ac0d8aee38a3c5)","Contemporary R\u0026B"
40682,"ObjectId(5714dec425ac0d8aee38a3d1)","New jack swing"
40682,"ObjectId(5714dec425ac0d8aee38a3d1)","Contemporary R\u0026B"
41314,"ObjectId(5714dec425ac0d8aee38a649)","Easy listening"
43771,"ObjectId(5714dec425ac0d8aee38afe2)","Chanson française"
43793,"ObjectId(5714dec425ac0d8aee38aff8)","Chanson française"
44286,"ObjectId(5714dec425ac0d8aee38b1e5)","Jimmy Buffett"
44387,"ObjectId(5714dec425ac0d8aee38b24a)","Gospel music"
45341,"ObjectId(5714dec425ac0d8aee38b604)","Post-grunge"
45342,"ObjectId(5714dec425ac0d8aee38b605)","Post-grunge"
45354,"ObjectId(5714dec425ac0d8aee38b611)","Post-grunge"
45397,"ObjectId(5714dec425ac0d8aee38b63c)","Post-grunge"
45439,"ObjectId(5714dec425ac0d8aee38b666)","Post-grunge"
45446,"ObjectId(5714dec425ac0d8aee38b66d)","Post-grunge"
45453,"ObjectId(5714dec425ac0d8aee38b674)","Post-grunge"
45480,"ObjectId(5714dec425ac0d8aee38b68f)","Post-grunge"
45483,"ObjectId(5714dec425ac0d8aee38b692)","Post-grunge"
45490,"ObjectId(5714dec425ac0d8aee38b699)","Post-grunge"
48512,"ObjectId(5714dec425ac0d8aee38c267)","Chanson"
51728,"ObjectId(5714dec425ac0d8aee38cef7)","Contemporary R\u0026B"
51730,"ObjectId(5714dec425ac0d8aee38cef9)","Swing music"
51730,"ObjectId(5714dec425ac0d8aee38cef9)","Contemporary R\u0026B"
51730,"ObjectId(5714dec425ac0d8aee38cef9)","Mambo (music)"
51744,"ObjectId(5714dec425ac0d8aee38cf07)","Contemporary R\u0026B"
51746,"ObjectId(5714dec425ac0d8aee38cf09)","Swing music"
51746,"ObjectId(5714dec425ac0d8aee38cf09)","Contemporary R\u0026B"
51746,"ObjectId(5714dec425ac0d8aee38cf09)","Mambo (music)"
51756,"ObjectId(5714dec425ac0d8aee38cf13)","Contemporary R\u0026B"
52068,"ObjectId(5714dec425ac0d8aee38d04b)","Contemporary R\u0026B"
52077,"ObjectId(5714dec425ac0d8aee38d054)","Contemporary R\u0026B"
53006,"ObjectId(5714dec425ac0d8aee38d3f5)","Drum and bass"
53007,"ObjectId(5714dec425ac0d8aee38d3f6)","Drum and bass"
53009,"ObjectId(5714dec425ac0d8aee38d3f8)","Dubstep"
53019,"ObjectId(5714dec425ac0d8aee38d402)","Drum and bass"
53020,"ObjectId(5714dec425ac0d8aee38d403)","Dubstep"
53034,"ObjectId(5714dec425ac0d8aee38d411)","Dubstep"
54188,"ObjectId(5714dec425ac0d8aee38d893)","Contemporary R\u0026B"
54190,"ObjectId(5714dec425ac0d8aee38d895)","Contemporary R\u0026B"
54193,"ObjectId(5714dec425ac0d8aee38d898)","Contemporary R\u0026B"
54200,"ObjectId(5714dec425ac0d8aee38d89f)","Gospel music"
54200,"ObjectId(5714dec425ac0d8aee38d89f)","Contemporary R\u0026B"
54201,"ObjectId(5714dec425ac0d8aee38d8a0)","Contemporary R\u0026B"
54202,"ObjectId(5714dec425ac0d8aee38d8a1)","Contemporary R\u0026B"
54203,"ObjectId(5714dec425ac0d8aee38d8a2)","Contemporary R\u0026B"
54208,"ObjectId(5714dec425ac0d8aee38d8a7)","Contemporary R\u0026B"
54217,"ObjectId(5714dec425ac0d8aee38d8b0)","Gospel music"
54217,"ObjectId(5714dec425ac0d8aee38d8b0)","Contemporary R\u0026B"
54261,"ObjectId(5714dec425ac0d8aee38d8dc)","Dubstep"
54925,"ObjectId(5714dec425ac0d8aee38db74)","Contemporary R\u0026B"
55031,"ObjectId(5714dec425ac0d8aee38dbde)","Post-hardcore"
55044,"ObjectId(5714dec425ac0d8aee38dbeb)","Post-hardcore"
55056,"ObjectId(5714dec425ac0d8aee38dbf7)","Post-hardcore"
56956,"ObjectId(5714dec425ac0d8aee38e363)","Crossover thrash"
57030,"ObjectId(5714dec425ac0d8aee38e3ad)","Crossover thrash"
57153,"ObjectId(5714dec425ac0d8aee38e428)","Crossover thrash"
57176,"ObjectId(5714dec425ac0d8aee38e43f)","Crossover thrash"
57393,"ObjectId(5714dec425ac0d8aee38e518)","Grunge"
57394,"ObjectId(5714dec425ac0d8aee38e519)","Grunge"
57395,"ObjectId(5714dec425ac0d8aee38e51a)","Grunge"
57396,"ObjectId(5714dec425ac0d8aee38e51b)","Grunge"
57406,"ObjectId(5714dec425ac0d8aee38e525)","Grunge"
57410,"ObjectId(5714dec425ac0d8aee38e529)","Grunge"
57413,"ObjectId(5714dec425ac0d8aee38e52c)","Grunge"
57415,"ObjectId(5714dec425ac0d8aee38e52e)","Grunge"
57421,"ObjectId(5714dec425ac0d8aee38e534)","Grunge"
57422,"ObjectId(5714dec425ac0d8aee38e535)","Grunge"
57424,"ObjectId(5714dec425ac0d8aee38e537)","Grunge"
57425,"ObjectId(5714dec425ac0d8aee38e538)","Grunge"
57426,"ObjectId(5714dec425ac0d8aee38e539)","Grunge"
57430,"ObjectId(5714dec425ac0d8aee38e53d)","Grunge"
57433,"ObjectId(5714dec425ac0d8aee38e540)","Grunge"
57442,"ObjectId(5714dec425ac0d8aee38e549)","Grunge"
57444,"ObjectId(5714dec425ac0d8aee38e54b)","Grunge"
57446,"ObjectId(5714dec425ac0d8aee38e54d)","Grunge"
57447,"ObjectId(5714dec425ac0d8aee38e54e)","Grunge"
57448,"ObjectId(5714dec425ac0d8aee38e54f)","Grunge"
57449,"ObjectId(5714dec425ac0d8aee38e550)","Grunge"
57450,"ObjectId(5714dec425ac0d8aee38e551)","Grunge"
57451,"ObjectId(5714dec425ac0d8aee38e552)","Grunge"
57460,"ObjectId(5714dec425ac0d8aee38e55b)","Grunge"
57462,"ObjectId(5714dec425ac0d8aee38e55d)","Grunge"
57463,"ObjectId(5714dec425ac0d8aee38e55e)","Grunge"
57464,"ObjectId(5714dec425ac0d8aee38e55f)","Grunge"
57469,"ObjectId(5714dec425ac0d8aee38e564)","Grunge"
57471,"ObjectId(5714dec425ac0d8aee38e566)","Grunge"
57474,"ObjectId(5714dec425ac0d8aee38e569)","Grunge"
57477,"ObjectId(5714dec425ac0d8aee38e56c)","Grunge"
57482,"ObjectId(5714dec425ac0d8aee38e571)","Grunge"
57484,"ObjectId(5714dec425ac0d8aee38e573)","Grunge"
57487,"ObjectId(5714dec425ac0d8aee38e576)","Grunge"
57488,"ObjectId(5714dec425ac0d8aee38e577)","Grunge"
57489,"ObjectId(5714dec425ac0d8aee38e578)","Grunge"
57493,"ObjectId(5714dec425ac0d8aee38e57c)","Grunge"
57498,"ObjectId(5714dec425ac0d8aee38e581)","Grunge"
57499,"ObjectId(5714dec425ac0d8aee38e582)","Grunge"
57837,"ObjectId(5714dec425ac0d8aee38e6d4)","Gospel music"
57837,"ObjectId(5714dec425ac0d8aee38e6d4)","Contemporary R\u0026B"
57855,"ObjectId(5714dec425ac0d8aee38e6e6)","Gospel music"
57855,"ObjectId(5714dec425ac0d8aee38e6e6)","Contemporary R\u0026B"
57864,"ObjectId(5714dec425ac0d8aee38e6ef)","Contemporary R\u0026B"
57865,"ObjectId(5714dec425ac0d8aee38e6f0)","Gospel music"
57865,"ObjectId(5714dec425ac0d8aee38e6f0)","Contemporary R\u0026B"
57870,"ObjectId(5714dec425ac0d8aee38e6f5)","Gospel music"
57870,"ObjectId(5714dec425ac0d8aee38e6f5)","Contemporary R\u0026B"
57879,"ObjectId(5714dec425ac0d8aee38e6fe)","Contemporary R\u0026B"
57879,"ObjectId(5714dec425ac0d8aee38e6fe)","Classical music"
57883,"ObjectId(5714dec425ac0d8aee38e702)","Contemporary R\u0026B"
57884,"ObjectId(5714dec425ac0d8aee38e703)","Contemporary R\u0026B"
57895,"ObjectId(5714dec425ac0d8aee38e70e)","Contemporary R\u0026B"
57895,"ObjectId(5714dec425ac0d8aee38e70e)","Classical music"
57901,"ObjectId(5714dec425ac0d8aee38e714)","Contemporary R\u0026B"
57902,"ObjectId(5714dec425ac0d8aee38e715)","Contemporary R\u0026B"
57905,"ObjectId(5714dec425ac0d8aee38e718)","Contemporary R\u0026B"
57908,"ObjectId(5714dec425ac0d8aee38e71b)","Gospel music"
57908,"ObjectId(5714dec425ac0d8aee38e71b)","Contemporary R\u0026B"
57928,"ObjectId(5714dec425ac0d8aee38e72f)","Contemporary R\u0026B"
57932,"ObjectId(5714dec425ac0d8aee38e733)","Contemporary R\u0026B"
57943,"ObjectId(5714dec425ac0d8aee38e73e)","Contemporary R\u0026B"
57952,"ObjectId(5714dec425ac0d8aee38e747)","Contemporary R\u0026B"
57953,"ObjectId(5714dec425ac0d8aee38e748)","Contemporary R\u0026B"
57953,"ObjectId(5714dec425ac0d8aee38e748)","Classical music"
57954,"ObjectId(5714dec425ac0d8aee38e749)","Gospel music"
57954,"ObjectId(5714dec425ac0d8aee38e749)","Contemporary R\u0026B"
57959,"ObjectId(5714dec425ac0d8aee38e74e)","Contemporary R\u0026B"
57961,"ObjectId(5714dec425ac0d8aee38e750)","Quiet storm"
57979,"ObjectId(5714dec425ac0d8aee38e762)","Contemporary R\u0026B"
57984,"ObjectId(5714dec425ac0d8aee38e767)","Contemporary R\u0026B"
57990,"ObjectId(5714dec425ac0d8aee38e76d)","Gospel music"
57990,"ObjectId(5714dec425ac0d8aee38e76d)","Contemporary R\u0026B"
59265,"ObjectId(5714dec425ac0d8aee38ec68)","Old-time music"
59413,"ObjectId(5714dec425ac0d8aee38ecfc)","Gospel music"
59489,"ObjectId(5714dec425ac0d8aee38ed48)","A cappella"
59960,"ObjectId(5714dec425ac0d8aee38ef1f)","Chanson française"
60698,"ObjectId(5714dec425ac0d8aee38f201)","Happy hardcore"
61489,"ObjectId(5714dec425ac0d8aee38f518)","Contemporary R\u0026B"
61492,"ObjectId(5714dec425ac0d8aee38f51b)","Contemporary R\u0026B"
61494,"ObjectId(5714dec425ac0d8aee38f51d)","Contemporary R\u0026B"
61506,"ObjectId(5714dec425ac0d8aee38f529)","Contemporary R\u0026B"
61508,"ObjectId(5714dec425ac0d8aee38f52b)","Ambient music"
61523,"ObjectId(5714dec425ac0d8aee38f53a)","Ska"
62260,"ObjectId(5714dec425ac0d8aee38f81b)","Contemporary R\u0026B"
62260,"ObjectId(5714dec425ac0d8aee38f81b)","Doo-wop"
62263,"ObjectId(5714dec425ac0d8aee38f81e)","Contemporary R\u0026B"
62292,"ObjectId(5714dec425ac0d8aee38f83b)","Soundtrack"
62698,"ObjectId(5714dec425ac0d8aee38f9d1)","Novelty song"
62723,"ObjectId(5714dec425ac0d8aee38f9ea)","Novelty song"
62747,"ObjectId(5714dec425ac0d8aee38fa02)","Novelty song"
62748,"ObjectId(5714dec425ac0d8aee38fa03)","Parody music"
62748,"ObjectId(5714dec425ac0d8aee38fa03)","Novelty song"
62760,"ObjectId(5714dec425ac0d8aee38fa0f)","Novelty song"
62769,"ObjectId(5714dec425ac0d8aee38fa18)","Novelty song"
63919,"ObjectId(5714dec425ac0d8aee38fe96)","Gospel music"
63919,"ObjectId(5714dec425ac0d8aee38fe96)","Contemporary R\u0026B"
63927,"ObjectId(5714dec425ac0d8aee38fe9e)","Gospel music"
64371,"ObjectId(5714dec425ac0d8aee39005a)","Contemporary R\u0026B"
64538,"ObjectId(5714dec425ac0d8aee390101)","Contemporary R\u0026B"
65106,"ObjectId(5714dec425ac0d8aee390339)","Contemporary R\u0026B"
65113,"ObjectId(5714dec425ac0d8aee390340)","Contemporary R\u0026B"
65126,"ObjectId(5714dec425ac0d8aee39034d)","Contemporary R\u0026B"
65854,"ObjectId(5714dec425ac0d8aee390625)","Schlager music"
65895,"ObjectId(5714dec425ac0d8aee39064e)","Schlager music"
65935,"ObjectId(5714dec425ac0d8aee390676)","Schlager music"
65988,"ObjectId(5714dec425ac0d8aee3906ab)","Schlager music"
66021,"ObjectId(5714dec425ac0d8aee3906cc)","Schlager music"
66032,"ObjectId(5714dec425ac0d8aee3906d7)","Schlager music"
66117,"ObjectId(5714dec425ac0d8aee39072c)","Schlager music"
67019,"ObjectId(5714dec425ac0d8aee390ab2)","Post-grunge"
67477,"ObjectId(5714dec425ac0d8aee390c7c)","Future garage"
67477,"ObjectId(5714dec425ac0d8aee390c7c)","Contemporary R\u0026B"
67477,"ObjectId(5714dec425ac0d8aee390c7c)","UK garage"
67903,"ObjectId(5714dec425ac0d8aee390e26)","Dubstep"
68395,"ObjectId(5714dec425ac0d8aee391012)","Contemporary R\u0026B"
69875,"ObjectId(5714dec425ac0d8aee3915da)","Acoustic music"
69932,"ObjectId(5714dec425ac0d8aee391613)","Acoustic music"
72309,"ObjectId(5714dec425ac0d8aee391f5c)","Contemporary R\u0026B"
73448,"ObjectId(5714dec425ac0d8aee3923cf)","Contemporary R\u0026B"
73524,"ObjectId(5714dec425ac0d8aee39241b)","Contemporary R\u0026B"
74193,"ObjectId(5714dec425ac0d8aee3926b8)","Contemporary R\u0026B"
74208,"ObjectId(5714dec425ac0d8aee3926c7)","Go-go"
74208,"ObjectId(5714dec425ac0d8aee3926c7)","Contemporary R\u0026B"
74236,"ObjectId(5714dec425ac0d8aee3926e3)","Go-go"
74236,"ObjectId(5714dec425ac0d8aee3926e3)","Contemporary R\u0026B"
74734,"ObjectId(5714dec425ac0d8aee3928d5)","Contemporary R\u0026B"
74734,"ObjectId(5714dec425ac0d8aee3928d5)","Minimal music"
76755,"ObjectId(5714dec425ac0d8aee3930ba)","Hi-NRG"
76955,"ObjectId(5714dec425ac0d8aee393182)","Contemporary Christian music"
76968,"ObjectId(5714dec425ac0d8aee39318f)","Adult contemporary music"
76968,"ObjectId(5714dec425ac0d8aee39318f)","Contemporary Christian music"
76969,"ObjectId(5714dec425ac0d8aee393190)","Contemporary Christian music"
76969,"ObjectId(5714dec425ac0d8aee393190)","Adult contemporary music"
76974,"ObjectId(5714dec425ac0d8aee393195)","Contemporary Christian music"
77004,"ObjectId(5714dec425ac0d8aee3931b3)","Adult contemporary music"
77004,"ObjectId(5714dec425ac0d8aee3931b3)","Contemporary Christian music"
77054,"ObjectId(5714dec425ac0d8aee3931e5)","Contemporary Christian music"
77056,"ObjectId(5714dec425ac0d8aee3931e7)","Adult contemporary music"
77056,"ObjectId(5714dec425ac0d8aee3931e7)","Contemporary Christian music"
77057,"ObjectId(5714dec425ac0d8aee3931e8)","Contemporary Christian music"
77057,"ObjectId(5714dec425ac0d8aee3931e8)","Adult contemporary music"
77059,"ObjectId(5714dec425ac0d8aee3931ea)","Contemporary Christian music"
77064,"ObjectId(5714dec425ac0d8aee3931ef)","Adult contemporary music"
77064,"ObjectId(5714dec425ac0d8aee3931ef)","Contemporary Christian music"
77127,"ObjectId(5714dec425ac0d8aee39322e)","Doo-wop"
77272,"ObjectId(5714dec425ac0d8aee3932bf)","Post-grunge"
77385,"ObjectId(5714dec425ac0d8aee393330)","Acoustic music"
77610,"ObjectId(5714dec425ac0d8aee393411)","Contemporary R\u0026B"
77666,"ObjectId(5714dec425ac0d8aee393449)","Vocal music"
81807,"ObjectId(5714dec425ac0d8aee394476)","Post-grunge"
81843,"ObjectId(5714dec425ac0d8aee39449a)","Emo"
81846,"ObjectId(5714dec425ac0d8aee39449d)","Post-grunge"
81872,"ObjectId(5714dec425ac0d8aee3944b7)","Post-grunge"
81912,"ObjectId(5714dec425ac0d8aee3944df)","Post-grunge"
84788,"ObjectId(5714dec425ac0d8aee39501b)","Crossover (music)"
84909,"ObjectId(5714dec425ac0d8aee395094)","Crossover (music)"
84920,"ObjectId(5714dec425ac0d8aee39509f)","Crossover (music)"
84962,"ObjectId(5714dec425ac0d8aee3950c9)","Bossa nova"
85766,"ObjectId(5714dec425ac0d8aee3953ed)","Acoustic music"
85798,"ObjectId(5714dec425ac0d8aee39540d)","Gospel music"
86468,"ObjectId(5714dec425ac0d8aee3956ab)","Sentimental ballad"
86747,"ObjectId(5714dec425ac0d8aee3957c2)","Sentimental ballad"
88188,"ObjectId(5714dec425ac0d8aee395d63)","Contemporary R\u0026B"
88194,"ObjectId(5714dec425ac0d8aee395d69)","Contemporary R\u0026B"
88247,"ObjectId(5714dec425ac0d8aee395d9e)","Chanson française"
88247,"ObjectId(5714dec425ac0d8aee395d9e)","Ballade"
89269,"ObjectId(5714dec525ac0d8aee39619c)","Music of Italy"
91728,"ObjectId(5714dec525ac0d8aee396b37)","Bebop"
91906,"ObjectId(5714dec525ac0d8aee396be9)","Show tune"
91910,"ObjectId(5714dec525ac0d8aee396bed)","Beat music"
91914,"ObjectId(5714dec525ac0d8aee396bf1)","Go-go"
91914,"ObjectId(5714dec525ac0d8aee396bf1)","Contemporary R\u0026B"
91919,"ObjectId(5714dec525ac0d8aee396bf6)","Baroque music"
92017,"ObjectId(5714dec525ac0d8aee396c58)","Vocal music"
92032,"ObjectId(5714dec525ac0d8aee396c67)","Music of Hawaii"
92050,"ObjectId(5714dec525ac0d8aee396c79)","Broadway theatre"
92065,"ObjectId(5714dec525ac0d8aee396c88)","Music of Hawaii"
92086,"ObjectId(5714dec525ac0d8aee396c9d)","Easy listening"
92113,"ObjectId(5714dec525ac0d8aee396cb8)","Easy listening"
92118,"ObjectId(5714dec525ac0d8aee396cbd)","Easy listening"
